Alloy_ID,Source_Alloy_ID,alloy_formula,Al,Cr,Hf,Mo,Nb,Si,Ta,Ti,V,W,Zr,temperature,time,specific_mass_change,source
A152,A152-S01,AlTi-5wtV,49.6,0,0,0,0,0,0,46.94,3.46,0,0,900,100,15.16,https://doi.org/10.1016/0956-716X(95)00327-R
A153,A153-S01,AlTi,50,0,0,0,0,0,0,50,0,0,0,800,3,0.23,https://doi.org/10.1007/BF01105677
A153,A153-S01,AlTi,50,0,0,0,0,0,0,50,0,0,0,900,3,0.59,https://doi.org/10.1007/BF01105677
A153,A153-S01,AlTi,50,0,0,0,0,0,0,50,0,0,0,1000,3,3.37,https://doi.org/10.1007/BF01105677
A153,A153-S01,AlTi,50,0,0,0,0,0,0,50,0,0,0,800,4,0.27,https://doi.org/10.1007/BF01105677
A153,A153-S01,AlTi,50,0,0,0,0,0,0,50,0,0,0,900,4,0.68,https://doi.org/10.1007/BF01105677
A153,A153-S01,AlTi,50,0,0,0,0,0,0,50,0,0,0,1000,4,4.17,https://doi.org/10.1007/BF01105677
A153,A153-S01,AlTi,50,0,0,0,0,0,0,50,0,0,0,800,10,0.24,https://doi.org/10.1007/BF01105677
A153,A153-S01,AlTi,50,0,0,0,0,0,0,50,0,0,0,900,10,1.01,https://doi.org/10.1007/BF01105677
A153,A153-S01,AlTi,50,0,0,0,0,0,0,50,0,0,0,1000,10,7.97,https://doi.org/10.1007/BF01105677
A153,A153-S01,AlTi,50,0,0,0,0,0,0,50,0,0,0,800,20,0.28,https://doi.org/10.1007/BF01105677
A153,A153-S01,AlTi,50,0,0,0,0,0,0,50,0,0,0,900,20,1.11,https://doi.org/10.1007/BF01105677
A153,A153-S01,AlTi,50,0,0,0,0,0,0,50,0,0,0,1000,20,12.77,https://doi.org/10.1007/BF01105677
A154,A154-S01,Ti50Al2Nb,50.2,0,0,0,1.99,0,0,47.81,0,0,0,900,10,0.81,https://doi.org/10.1023/A:1018839511102
A154,A154-S01,Ti50Al2Nb,50.2,0,0,0,1.99,0,0,47.81,0,0,0,900,20,1.05,https://doi.org/10.1023/A:1018839511102
A154,A154-S01,Ti50Al2Nb,50.2,0,0,0,1.99,0,0,47.81,0,0,0,900,50,1.49,https://doi.org/10.1023/A:1018839511102
A154,A154-S01,Ti50Al2Nb,50.2,0,0,0,1.99,0,0,47.81,0,0,0,900,100,1.89,https://doi.org/10.1023/A:1018839511102
A155,A155-S01,AlTi-5wtMo,50.52,0,0,1.98,0,0,0,47.5,0,0,0,900,10,1.23,https://doi.org/10.1016/0956-716X(95)00327-R
A155,A155-S01,AlTi-5wtMo,50.52,0,0,1.98,0,0,0,47.5,0,0,0,900,20,1.56,https://doi.org/10.1016/0956-716X(95)00327-R
A155,A155-S01,AlTi-5wtMo,50.52,0,0,1.98,0,0,0,47.5,0,0,0,900,50,1.97,https://doi.org/10.1016/0956-716X(95)00327-R
A155,A155-S01,AlTi-5wtMo,50.52,0,0,1.98,0,0,0,47.5,0,0,0,900,100,2.29,https://doi.org/10.1016/0956-716X(95)00327-R
A156,A156-S01,Ti-51Al,50.56,0,0,0,0,0,0,49.44,0,0,0,800,3,0.07,https://doi.org/10.1007/BF03027458
A156,A156-S01,Ti-51Al,50.56,0,0,0,0,0,0,49.44,0,0,0,900,3,0.55,https://doi.org/10.1007/BF03027458
A156,A156-S01,Ti-51Al,50.56,0,0,0,0,0,0,49.44,0,0,0,1000,3,2.65,https://doi.org/10.1007/BF03027458
A156,A156-S01,Ti-51Al,50.56,0,0,0,0,0,0,49.44,0,0,0,800,4,0.08,https://doi.org/10.1007/BF03027458
A156,A156-S01,Ti-51Al,50.56,0,0,0,0,0,0,49.44,0,0,0,900,4,0.63,https://doi.org/10.1007/BF03027458
A156,A156-S01,Ti-51Al,50.56,0,0,0,0,0,0,49.44,0,0,0,1000,4,3.12,https://doi.org/10.1007/BF03027458
A156,A156-S01,Ti-51Al,50.56,0,0,0,0,0,0,49.44,0,0,0,800,10,0.16,https://doi.org/10.1007/BF03027458
A156,A156-S01,Ti-51Al,50.56,0,0,0,0,0,0,49.44,0,0,0,900,10,0.87,https://doi.org/10.1007/BF03027458
A156,A156-S01,Ti-51Al,50.56,0,0,0,0,0,0,49.44,0,0,0,1000,10,4.11,https://doi.org/10.1007/BF03027458
A156,A156-S01,Ti-51Al,50.56,0,0,0,0,0,0,49.44,0,0,0,800,20,0.28,https://doi.org/10.1007/BF03027458
A156,A156-S01,Ti-51Al,50.56,0,0,0,0,0,0,49.44,0,0,0,900,20,1.07,https://doi.org/10.1007/BF03027458
A156,A156-S01,Ti-51Al,50.56,0,0,0,0,0,0,49.44,0,0,0,1000,20,4.89,https://doi.org/10.1007/BF03027458
A156,A156-S01,Ti-51Al,50.56,0,0,0,0,0,0,49.44,0,0,0,900,50,1.35,https://doi.org/10.1007/BF03027458
A156,A156-S01,Ti-51Al,50.56,0,0,0,0,0,0,49.44,0,0,0,1000,50,9.13,https://doi.org/10.1007/BF03027458
A157,A157-S01,Ti50Al,50.7,0,0,0,0,0,0,49.3,0,0,0,900,10,1.45,https://doi.org/10.1023/A:1018839511102
A157,A157-S01,Ti50Al,50.7,0,0,0,0,0,0,49.3,0,0,0,900,20,2.02,https://doi.org/10.1023/A:1018839511102
A157,A157-S01,Ti50Al,50.7,0,0,0,0,0,0,49.3,0,0,0,900,50,2.64,https://doi.org/10.1023/A:1018839511102
A157,A157-S01,Ti50Al,50.7,0,0,0,0,0,0,49.3,0,0,0,900,100,3.03,https://doi.org/10.1023/A:1018839511102
A158,A158-S01,AlTi-5wtNb,51.16,0,0,0,2.51,0,0,46.33,0,0,0,900,10,0.77,https://doi.org/10.1016/0956-716X(95)00327-R
A158,A158-S01,AlTi-5wtNb,51.16,0,0,0,2.51,0,0,46.33,0,0,0,1000,10,2.07,https://doi.org/10.1016/0956-716X(95)00327-R
A158,A158-S01,AlTi-5wtNb,51.16,0,0,0,2.51,0,0,46.33,0,0,0,1100,10,6.34,https://doi.org/10.1016/0956-716X(95)00327-R
A158,A158-S01,AlTi-5wtNb,51.16,0,0,0,2.51,0,0,46.33,0,0,0,900,20,1.05,https://doi.org/10.1016/0956-716X(95)00327-R
A158,A158-S01,AlTi-5wtNb,51.16,0,0,0,2.51,0,0,46.33,0,0,0,1000,20,2.53,https://doi.org/10.1016/0956-716X(95)00327-R
A158,A158-S01,AlTi-5wtNb,51.16,0,0,0,2.51,0,0,46.33,0,0,0,1100,20,8.86,https://doi.org/10.1016/0956-716X(95)00327-R
A158,A158-S01,AlTi-5wtNb,51.16,0,0,0,2.51,0,0,46.33,0,0,0,900,50,1.41,https://doi.org/10.1016/0956-716X(95)00327-R
A158,A158-S01,AlTi-5wtNb,51.16,0,0,0,2.51,0,0,46.33,0,0,0,1000,50,3.74,https://doi.org/10.1016/0956-716X(95)00327-R
A158,A158-S01,AlTi-5wtNb,51.16,0,0,0,2.51,0,0,46.33,0,0,0,1100,50,13.3,https://doi.org/10.1016/0956-716X(95)00327-R
A158,A158-S01,AlTi-5wtNb,51.16,0,0,0,2.51,0,0,46.33,0,0,0,900,100,1.68,https://doi.org/10.1016/0956-716X(95)00327-R
A158,A158-S01,AlTi-5wtNb,51.16,0,0,0,2.51,0,0,46.33,0,0,0,1000,100,4.21,https://doi.org/10.1016/0956-716X(95)00327-R
A158,A158-S01,AlTi-5wtNb,51.16,0,0,0,2.51,0,0,46.33,0,0,0,1100,100,17.68,https://doi.org/10.1016/0956-716X(95)00327-R
A159,A159-S01,AlTi,53.46,0,0,0,0,0,0,46.54,0,0,0,900,10,0.97,https://doi.org/10.1016/0956-716X(95)00327-R
A159,A159-S01,AlTi,53.46,0,0,0,0,0,0,46.54,0,0,0,900,20,1.25,https://doi.org/10.1016/0956-716X(95)00327-R
A159,A159-S01,AlTi,53.46,0,0,0,0,0,0,46.54,0,0,0,900,50,1.89,https://doi.org/10.1016/0956-716X(95)00327-R
A159,A159-S01,AlTi,53.46,0,0,0,0,0,0,46.54,0,0,0,900,100,2.96,https://doi.org/10.1016/0956-716X(95)00327-R
A160,A160-S01,AlTi-5wtCr,53.83,3.15,0,0,0,0,0,43.02,0,0,0,900,10,3.79,https://doi.org/10.1016/0956-716X(95)00327-R
A160,A160-S01,AlTi-5wtCr,53.83,3.15,0,0,0,0,0,43.02,0,0,0,900,20,5.88,https://doi.org/10.1016/0956-716X(95)00327-R
A160,A160-S01,AlTi-5wtCr,53.83,3.15,0,0,0,0,0,43.02,0,0,0,900,50,10.5,https://doi.org/10.1016/0956-716X(95)00327-R
A160,A160-S01,AlTi-5wtCr,53.83,3.15,0,0,0,0,0,43.02,0,0,0,900,100,17.05,https://doi.org/10.1016/0956-716X(95)00327-R
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,900,10,0.32,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,1000,10,0.58,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,1100,10,0.92,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,1200,10,3.77,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,900,20,0.46,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,1000,20,0.88,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,1100,20,1.52,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,1200,20,6.79,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,900,50,0.57,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,1000,50,1.32,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,1100,50,2.26,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,1200,50,12.31,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,900,100,0.85,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,1000,100,1.96,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,1100,100,2.95,https://doi.org/10.1016/0921-5093(92)90257-2
A161,A161-S01,TiAlNb-1,55.82,0,0,0,11,0,0,33.18,0,0,0,1200,100,18.35,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,900,10,1.98,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,1000,10,3.86,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,1100,10,7.6,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,1200,10,12.74,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,900,20,4.2,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,1000,20,6.89,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,1100,20,14.41,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,1200,20,23.78,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,900,50,10.96,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,1000,50,18.27,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,1100,50,38.11,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,1200,50,63.94,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,900,100,22.04,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,1000,100,36.49,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,1100,100,76.43,https://doi.org/10.1016/0921-5093(92)90257-2
A162,A162-S01,TiAlNb-2,61.42,0,0,0,19.64,0,0,18.94,0,0,0,1200,100,127.08,https://doi.org/10.1016/0921-5093(92)90257-2
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,800,3,0.15,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,1200,3,0.33,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,1300,3,2.24,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,800,4,0.2,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,1200,4,0.42,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,1300,4,2.48,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,800,10,0.29,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,1200,10,0.57,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,1300,10,3.26,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,800,20,0.44,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,1200,20,0.87,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,1300,20,4.29,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,800,50,1.04,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,1200,50,1.51,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,1300,50,6.12,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,800,100,1.54,https://doi.org/10.3390/ma12162531
A163,A163-S01,Al-25.5Nb-6Cr-0.5Hf,68,6,0.5,0,25.5,0,0,0,0,0,0,1300,100,8.66,https://doi.org/10.3390/ma12162531
A164,A164-S01,Al3Ti,75,0,0,0,0,0,0,25,0,0,0,1000,10,0.05,https://doi.org/10.1007/BF01105677
A164,A164-S01,Al3Ti,75,0,0,0,0,0,0,25,0,0,0,1000,20,0.17,https://doi.org/10.1007/BF01105677
